Iteration,TS_Inotify
25104,1706708402040242922
25105,1706708402040418313
25106,1706708402040595245
25107,1706708402040771672
25108,1706708402040997165
25109,1706708402041200840
25110,1706708402041375338
25111,1706708402041545064
25112,1706708402041704443
25113,1706708402041863613
25114,1706708402042022624
25115,1706708402042182185
25116,1706708402042341259
25117,1706708402042500178
25118,1706708402042658895
25119,1706708402042818258
25120,1706708402042975985
25121,1706708402043134299
25122,1706708402043292666
25123,1706708402043451558
25124,1706708402043610230
25125,1706708402043769156
25126,1706708402043927189
25127,1706708402044084933
25128,1706708402044243262
25129,1706708402044401443
25130,1706708402044560044
25131,1706708402044719092
25132,1706708402044877631
25133,1706708402045052698
25134,1706708402045228284
25135,1706708402045394359
25136,1706708402045552708
25137,1706708402045710775
25138,1706708402045868115
25139,1706708402046026374
25140,1706708402046187897
25141,1706708402046346256
25142,1706708402046504153
25143,1706708402046662460
25144,1706708402046820954
25145,1706708402046980462
25146,1706708402047147036
25147,1706708402047322474
25148,1706708402047497812
25149,1706708402047665186
25150,1706708402047823937
25151,1706708402047983305
25152,1706708402048141811
25153,1706708402048300394
25154,1706708402048459306
25155,1706708402048618051
25156,1706708402048775697
25157,1706708402049019158
25158,1706708402049148718
25159,1706708402049284972
25160,1706708402049447021
25161,1706708402049606999
25162,1706708402049765960
25163,1706708402049924367
25164,1706708402050083905
25165,1706708402050241722
25166,1706708402050399465
25167,1706708402050558853
25168,1706708402050717468
25169,1706708402050876120
25170,1706708402051034501
25171,1706708402051192146
25172,1706708402051350821
25173,1706708402051509315
25174,1706708402051667018
25175,1706708402051826409
25176,1706708402051983858
25177,1706708402052142745
25178,1706708402052300886
25179,1706708402052459439
25180,1706708402052617609
25181,1706708402052776738
25182,1706708402052942543
25183,1706708402053101604
25184,1706708402053260914
25185,1706708402053419723
25186,1706708402053578018
25187,1706708402053735820
25188,1706708402053894422
25189,1706708402054053686
25190,1706708402054211213
25191,1706708402054370029
25192,1706708402054528958
25193,1706708402054686755
25194,1706708402054844561
25195,1706708402055003979
25196,1706708402055162366
25197,1706708402055321426
25198,1706708402055479339
25199,1706708402055638048
25200,1706708402055796147
25201,1706708402055955743
25202,1706708402056113841
25203,1706708402056271454
25204,1706708402056429013
25205,1706708402056587568
25206,1706708402056745377
25207,1706708402056904127
25208,1706708402057071088
25209,1706708402057230112
25210,1706708402057388008
25211,1706708402057555342
25212,1706708402057722583
25213,1706708402057880957
25214,1706708402058039396
25215,1706708402058206828
25216,1706708402058380035
25217,1706708402058552718
25218,1706708402058725951
25219,1706708402058899014
25220,1706708402059084479
25221,1706708402059242265
25222,1706708402059400400
25223,1706708402059559281
25224,1706708402059717582
25225,1706708402059875178
25226,1706708402060040486
25227,1706708402060213153
25228,1706708402060386229
25229,1706708402060552703
25230,1706708402060711379
25231,1706708402060869077
25232,1706708402061039661
25233,1706708402061213481
25234,1706708402061387026
25235,1706708402061560323
25236,1706708402061732597
25237,1706708402061906552
25238,1706708402062078867
25239,1706708402062252112
25240,1706708402062425719
25241,1706708402062599492
25242,1706708402062771877
25243,1706708402062938027
25244,1706708402063095972
25245,1706708402063254967
25246,1706708402063412079
25247,1706708402063569629
25248,1706708402063727321
25249,1706708402063885285
25250,1706708402064050089
25251,1706708402064223678
25252,1706708402064396580
25253,1706708402064564520
25254,1706708402064722520
25255,1706708402064881632
25256,1706708402065072817
25257,1706708402065246525
25258,1706708402065420165
25259,1706708402065593343
25260,1706708402065766637
25261,1706708402065940146
25262,1706708402066112829
25263,1706708402066285890
25264,1706708402066458988
25265,1706708402066632964
25266,1706708402066805344
25267,1706708402066973258
25268,1706708402067131810
25269,1706708402067289954
25270,1706708402067447993
25271,1706708402067607032
25272,1706708402067765365
25273,1706708402067924499
25274,1706708402068082170
25275,1706708402068240515
25276,1706708402068405166
25277,1706708402068572118
25278,1706708402068730121
25279,1706708402068888079
25280,1706708402069097575
25281,1706708402069271344
25282,1706708402069444995
25283,1706708402069617856
25284,1706708402069791971
25285,1706708402069964887
25286,1706708402070137687
25287,1706708402070311107
25288,1706708402070483631
25289,1706708402070656354
25290,1706708402070830188
25291,1706708402071006134
25292,1706708402071173124
25293,1706708402071330837
25294,1706708402071488445
25295,1706708402071648461
25296,1706708402071806383
25297,1706708402071965243
25298,1706708402072129581
25299,1706708402072303826
25300,1706708402072475939
25301,1706708402072642313
25302,1706708402072800703
25303,1706708402072974329
25304,1706708402073147290
25305,1706708402073319673
25306,1706708402073492313
25307,1706708402073666523
25308,1706708402073840015
25309,1706708402074012438
25310,1706708402074185565
25311,1706708402074358268
25312,1706708402074530840
25313,1706708402074704015
25314,1706708402074876604
25315,1706708402075049987
25316,1706708402075216038
25317,1706708402075374634
25318,1706708402075532396
25319,1706708402075689847
25320,1706708402075848491
25321,1706708402076006882
25322,1706708402076171723
25323,1706708402076345246
25324,1706708402076516932
25325,1706708402076682365
25326,1706708402076840449
25327,1706708402077016653
25328,1706708402077190796
25329,1706708402077363699
25330,1706708402077537252
25331,1706708402077710509
25332,1706708402077883200
25333,1706708402078056393
25334,1706708402078228677
25335,1706708402078403236
25336,1706708402078576103
25337,1706708402078749339
25338,1706708402078921905
25339,1706708402079104561
25340,1706708402079261953
25341,1706708402079419973
25342,1706708402079577586
25343,1706708402079734999
25344,1706708402079892513
25345,1706708402080052276
25346,1706708402080243207
25347,1706708402080435070
25348,1706708402080592966
25349,1706708402080749942
25350,1706708402080914623
25351,1706708402081095978
25352,1706708402081277638
25353,1706708402081435985
25354,1706708402081593544
25355,1706708402081751483
25356,1706708402081909712
25357,1706708402082067241
25358,1706708402082225950
25359,1706708402082384123
25360,1706708402082541392
25361,1706708402082700135
25362,1706708402082857818
25363,1706708402083016602
25364,1706708402083175326
25365,1706708402083333278
25366,1706708402083490438
25367,1706708402083647161
25368,1706708402083805596
25369,1706708402083964099
25370,1706708402084122348
25371,1706708402084280856
25372,1706708402084438578
25373,1706708402084595981
25374,1706708402084753246
25375,1706708402084917543
25376,1706708402085094004
25377,1706708402085271401
25378,1706708402085429244
25379,1706708402085587707
25380,1706708402085745410
25381,1706708402085903777
25382,1706708402086060592
25383,1706708402086218817
25384,1706708402086376953
25385,1706708402086535595
25386,1706708402086693873
25387,1706708402086851545
25388,1706708402087009218
25389,1706708402087166897
25390,1706708402087325222
25391,1706708402087483545
25392,1706708402087641788
25393,1706708402087799942
25394,1706708402087956361
25395,1706708402088114310
25396,1706708402088306996
25397,1706708402088465618
25398,1706708402088623159
25399,1706708402088781365
25400,1706708402088996997
25401,1706708402089158578
25402,1706708402089352942
25403,1706708402089511854
25404,1706708402089670529
25405,1706708402089829046
25406,1706708402089987336
25407,1706708402090145446
25408,1706708402090304076
25409,1706708402090462180
25410,1706708402090620562
25411,1706708402090778774
25412,1706708402090937395
25413,1706708402091095560
25414,1706708402091254051
25415,1706708402091412662
25416,1706708402091570650
25417,1706708402091728774
25418,1706708402091886400
25419,1706708402092044411
25420,1706708402092202738
25421,1706708402092360646
25422,1706708402092517979
25423,1706708402092676051
25424,1706708402092833740
25425,1706708402092999942
25426,1706708402093175590
25427,1706708402093367909
25428,1706708402093524662
25429,1706708402093683584
25430,1706708402093841371
25431,1706708402093999000
25432,1706708402094157002
25433,1706708402094315030
25434,1706708402094473093
25435,1706708402094630717
25436,1706708402094789184
25437,1706708402094947039
25438,1706708402095104526
25439,1706708402095262008
25440,1706708402095419690
25441,1706708402095576686
25442,1706708402095734684
25443,1706708402095898224
25444,1706708402096056066
25445,1706708402096232087
25446,1706708402096389597
25447,1706708402096547780
25448,1706708402096705951
25449,1706708402096864405
25450,1706708402097028485
25451,1706708402097187981
25452,1706708402097345304
25453,1706708402097503573
25454,1706708402097661250
25455,1706708402097819312
25456,1706708402097977658
25457,1706708402098135904
25458,1706708402098293010
25459,1706708402098452131
25460,1706708402098609958
25461,1706708402098768654
25462,1706708402098926160
25463,1706708402099084869
25464,1706708402099242407
25465,1706708402099400279
25466,1706708402099558248
25467,1706708402099716933
25468,1706708402099874436
25469,1706708402100031904
25470,1706708402100224045
25471,1706708402100381931
25472,1706708402100538554
25473,1706708402100697921
25474,1706708402100856912
25475,1706708402101039228
25476,1706708402101207117
25477,1706708402101374457
25478,1706708402101540424
25479,1706708402101707625
25480,1706708402101865226
25481,1706708402102022887
25482,1706708402102181841
25483,1706708402102340531
25484,1706708402102498356
25485,1706708402102656487
25486,1706708402102814669
25487,1706708402102973190
25488,1706708402103130815
25489,1706708402103289551
25490,1706708402103446975
25491,1706708402103605660
25492,1706708402103765131
25493,1706708402103922116
25494,1706708402104080767
25495,1706708402104238784
25496,1706708402104396489
25497,1706708402104556323
25498,1706708402104713815
25499,1706708402104873327
25500,1706708402105028719
25501,1706708402105210343
25502,1706708402105351467
25503,1706708402105507325
25504,1706708402105656755
25505,1706708402105808387
25506,1706708402105955696
25507,1706708402106104751
25508,1706708402106251732
25509,1706708402106397993
25510,1706708402106543970
25511,1706708402106690317
25512,1706708402106836291
25513,1706708402106983813
25514,1706708402107130629
25515,1706708402107278059
25516,1706708402107423328
25517,1706708402107569209
25518,1706708402107715011
25519,1706708402107862644
25520,1706708402108008249
25521,1706708402108156495
25522,1706708402108304267
25523,1706708402108449711
25524,1706708402108597547
25525,1706708402108744253
25526,1706708402108890398
25527,1706708402109052641
25528,1706708402109201015
25529,1706708402109350218
25530,1706708402109495139
25531,1706708402109650428
25532,1706708402109782595
25533,1706708402109938256
25534,1706708402110081072
25535,1706708402110230232
25536,1706708402110375878
25537,1706708402110521989
25538,1706708402110668197
25539,1706708402110813344
25540,1706708402110965624
25541,1706708402111110453
25542,1706708402111257119
25543,1706708402111402641
25544,1706708402111547962
25545,1706708402111694987
25546,1706708402111839892
25547,1706708402111988471
25548,1706708402112133150
25549,1706708402112280966
25550,1706708402112427875
25551,1706708402112576688
25552,1706708402112722510
25553,1706708402112870608
25554,1706708402113028417
25555,1706708402113173985
25556,1706708402113324547
25557,1706708402113472746
25558,1706708402113619697
25559,1706708402113764359
25560,1706708402113912674
25561,1706708402114059488
25562,1706708402114204828
25563,1706708402114352285
25564,1706708402114497759
25565,1706708402114644945
25566,1706708402114788456
25567,1706708402114934285
25568,1706708402115079843
25569,1706708402115224993
25570,1706708402115370477
25571,1706708402115515826
25572,1706708402115661841
25573,1706708402115807178
25574,1706708402115951702
25575,1706708402116097449
25576,1706708402116243446
25577,1706708402116391714
25578,1706708402116538153
25579,1706708402116685622
25580,1706708402116832001
25581,1706708402116985871
25582,1706708402117134125
25583,1706708402117283429
25584,1706708402117431727
25585,1706708402117578345
25586,1706708402117726197
25587,1706708402117873344
25588,1706708402118019268
25589,1706708402118165769
25590,1706708402118312125
25591,1706708402118458790
25592,1706708402118604223
25593,1706708402118751860
25594,1706708402118896035
25595,1706708402119038273
25596,1706708402119185885
25597,1706708402119330153
25598,1706708402119475082
25599,1706708402119619037
25600,1706708402119764249
25601,1706708402119910076
25602,1706708402120053985
25603,1706708402120200422
25604,1706708402120346398
25605,1706708402120493356
25606,1706708402120639536
25607,1706708402120787550
25608,1706708402120978833
25609,1706708402121069203
25610,1706708402121230609
25611,1706708402121402428
25612,1706708402121537178
25613,1706708402121690669
25614,1706708402121834665
25615,1706708402121981709
25616,1706708402122126486
25617,1706708402122323682
25618,1706708402122490322
25619,1706708402122632479
25620,1706708402122782655
25621,1706708402122929197
25622,1706708402123073810
25623,1706708402123220108
25624,1706708402123365469
25625,1706708402123513137
25626,1706708402123657713
25627,1706708402123803633
25628,1706708402123949359
25629,1706708402124095306
25630,1706708402124240092
25631,1706708402124387222
25632,1706708402124549050
25633,1706708402124696182
25634,1706708402124843368
25635,1706708402124999524
25636,1706708402125118915
25637,1706708402125225520
25638,1706708402125331352
25639,1706708402125435786
25640,1706708402125544879
25641,1706708402125649726
25642,1706708402125753711
25643,1706708402125858151
25644,1706708402125966265
25645,1706708402126071560
25646,1706708402126174038
25647,1706708402126278524
25648,1706708402126382598
25649,1706708402126486140
25650,1706708402126589921
25651,1706708402126693726
25652,1706708402126798080
25653,1706708402126902533
25654,1706708402127005829
25655,1706708402127109247
25656,1706708402127213452
25657,1706708402127316972
25658,1706708402127421154
25659,1706708402127525975
25660,1706708402127629475
25661,1706708402127732626
25662,1706708402127836252
25663,1706708402127939407
25664,1706708402128042571
25665,1706708402128146712
25666,1706708402128251228
25667,1706708402128355604
25668,1706708402128465919
25669,1706708402128570493
25670,1706708402128673339
25671,1706708402128777662
25672,1706708402128881495
25673,1706708402128996057
25674,1706708402129102288
25675,1706708402129206763
25676,1706708402129310002
25677,1706708402129414089
25678,1706708402129517483
25679,1706708402129621225
25680,1706708402129724707
25681,1706708402129827234
25682,1706708402129930182
25683,1706708402130033540
25684,1706708402130135704
25685,1706708402130237542
25686,1706708402130341184
25687,1706708402130445163
25688,1706708402130548372
25689,1706708402130652612
25690,1706708402130755632
25691,1706708402130858682
25692,1706708402130960451
25693,1706708402131063691
25694,1706708402131166791
25695,1706708402131268572
25696,1706708402131371286
25697,1706708402131474306
25698,1706708402131577818
25699,1706708402131680475
25700,1706708402131784731
25701,1706708402131889085
25702,1706708402131992422
25703,1706708402132095377
25704,1706708402132198169
25705,1706708402132300894
25706,1706708402132404854
25707,1706708402132508904
25708,1706708402132611986
25709,1706708402132714454
25710,1706708402132816681
25711,1706708402132924784
25712,1706708402133030953
25713,1706708402133139510
25714,1706708402133243930
25715,1706708402133346688
25716,1706708402133449496
25717,1706708402133552669
25718,1706708402133656444
25719,1706708402133759283
25720,1706708402133863600
25721,1706708402133972840
25722,1706708402134076661
25723,1706708402134180389
25724,1706708402134283743
25725,1706708402134387970
25726,1706708402134492459
25727,1706708402134597202
25728,1706708402134700295
25729,1706708402134804606
25730,1706708402134913993
25731,1706708402135017857
25732,1706708402135122163
25733,1706708402135226158
25734,1706708402135329503
25735,1706708402135432423
25736,1706708402135535502
25737,1706708402135638814
25738,1706708402135741491
25739,1706708402135844755
25740,1706708402135947520
25741,1706708402136049745
25742,1706708402136152931
25743,1706708402136256030
25744,1706708402136358782
25745,1706708402136462183
25746,1706708402136565930
25747,1706708402136678139
25748,1706708402136783085
25749,1706708402136887252
25750,1706708402137000108
25751,1706708402137106145
25752,1706708402137211255
25753,1706708402137314997
25754,1706708402137418686
25755,1706708402137522038
25756,1706708402137625768
25757,1706708402137729650
25758,1706708402137834793
25759,1706708402137939146
25760,1706708402138043272
25761,1706708402138155951
25762,1706708402138259933
25763,1706708402138364230
25764,1706708402138468641
25765,1706708402138572238
25766,1706708402138675047
25767,1706708402138777736
25768,1706708402138881876
25769,1706708402138984877
25770,1706708402139088873
25771,1706708402139192085
25772,1706708402139294629
25773,1706708402139397844
25774,1706708402139500693
25775,1706708402139603381
25776,1706708402139706987
25777,1706708402139810418
25778,1706708402139913483
25779,1706708402140016521
25780,1706708402140119978
25781,1706708402140223450
25782,1706708402140326720
25783,1706708402140431928
25784,1706708402140540513
25785,1706708402140643380
25786,1706708402140745690
25787,1706708402140848957
25788,1706708402140960468
25789,1706708402141068363
25790,1706708402141173220
25791,1706708402141276691
25792,1706708402141380682
25793,1706708402141485690
25794,1706708402141594302
25795,1706708402141700419
25796,1706708402141808598
25797,1706708402141912164
25798,1706708402142015689
25799,1706708402142119264
25800,1706708402142222559
25801,1706708402142326862
25802,1706708402142430773
25803,1706708402142533682
25804,1706708402142636956
25805,1706708402142739789
25806,1706708402142842594
25807,1706708402142945515
25808,1706708402143049770
25809,1706708402143153495
25810,1706708402143257508
25811,1706708402143360389
25812,1706708402143463414
25813,1706708402143565846
25814,1706708402143668789
25815,1706708402143771581
25816,1706708402143874228
25817,1706708402143983571
25818,1706708402144087734
25819,1706708402144190762
25820,1706708402144293976
25821,1706708402144396933
25822,1706708402144500803
25823,1706708402144605157
25824,1706708402144716016
25825,1706708402144824212
25826,1706708402144966916
25827,1706708402145111032
25828,1706708402145214216
25829,1706708402145375840
25830,1706708402145519751
25831,1706708402145669526
25832,1706708402145814563
25833,1706708402145980414
25834,1706708402146159169
25835,1706708402146342040
25836,1706708402146506275
25837,1706708402146725521
25838,1706708402146850087
25839,1706708402146958541
25840,1706708402147085554
25841,1706708402147198016
25842,1706708402147317932
25843,1706708402147423243
25844,1706708402147526743
25845,1706708402147639193
25846,1706708402147760317
25847,1706708402147887585
25848,1706708402148013107
25849,1706708402148140597
25850,1706708402148266086
25851,1706708402148392974
25852,1706708402148518981
25853,1706708402148637732
25854,1706708402148747089
25855,1706708402148857626
25856,1706708402148975491
25857,1706708402149087236
25858,1706708402149199540
25859,1706708402149310066
25860,1706708402149419328
25861,1706708402149529003
25862,1706708402149638613
25863,1706708402149747562
25864,1706708402149856512
25865,1706708402149966400
25866,1706708402150075726
25867,1706708402150186219
25868,1706708402150295457
25869,1706708402150405389
25870,1706708402150522661
25871,1706708402150631053
25872,1706708402150794026
25873,1706708402150938895
25874,1706708402151077116
25875,1706708402151195644
25876,1706708402151314405
25877,1706708402151441205
25878,1706708402151534381
25879,1706708402151646348
25880,1706708402151757742
25881,1706708402151868529
25882,1706708402151977634
25883,1706708402152087635
25884,1706708402152196857
25885,1706708402152307082
25886,1706708402152417067
25887,1706708402152525651
25888,1706708402152634803
25889,1706708402152745034
25890,1706708402152854952
25891,1706708402152977295
25892,1706708402153088684
25893,1706708402153200849
25894,1706708402153310622
25895,1706708402153420777
25896,1706708402153529787
25897,1706708402153640752
25898,1706708402153752949
25899,1706708402153864210
25900,1706708402153975599
25901,1706708402154085095
25902,1706708402154193916
25903,1706708402154303895
25904,1706708402154412643
25905,1706708402154522712
25906,1706708402154632975
25907,1706708402154741922
25908,1706708402154851081
25909,1706708402154960049
25910,1706708402155069649
25911,1706708402155178880
25912,1706708402155288349
25913,1706708402155405200
25914,1706708402155516812
25915,1706708402155628516
25916,1706708402155738470
25917,1706708402155853686
25918,1706708402156005332
25919,1706708402156159829
25920,1706708402156320479
25921,1706708402156483201
25922,1706708402156638383
25923,1706708402156776577
25924,1706708402156940377
25925,1706708402157057509
25926,1706708402157209510
25927,1706708402157320605
25928,1706708402157466436
25929,1706708402157615858
25930,1706708402157721915
25931,1706708402157856775
25932,1706708402157963466
25933,1706708402158108322
25934,1706708402158215026
25935,1706708402158365930
25936,1706708402158472096
25937,1706708402158617822
25938,1706708402158724161
25939,1706708402158897020
25940,1706708402159055713
25941,1706708402159168720
25942,1706708402159312078
25943,1706708402159461286
25944,1706708402159574055
25945,1706708402159714701
25946,1706708402159862720
25947,1706708402159975698
25948,1706708402160117929
25949,1706708402160265964
25950,1706708402160376651
25951,1706708402160538476
25952,1706708402160679956
25953,1706708402160849797
25954,1706708402160963149
25955,1706708402161131470
25956,1706708402161296678
25957,1706708402161462273
25958,1706708402161627567
25959,1706708402161794703
25960,1706708402161959755
25961,1706708402162126094
25962,1706708402162294238
25963,1706708402162462545
25964,1706708402162632862
25965,1706708402162805539
25966,1706708402162957652
25967,1706708402163154977
25968,1706708402163289604
25969,1706708402163466960
25970,1706708402163615636
25971,1706708402163793779
25972,1706708402163944175
25973,1706708402164147147
25974,1706708402164324963
25975,1706708402164490725
25976,1706708402164653012
25977,1706708402164820135
25978,1706708402165002055
25979,1706708402165169541
25980,1706708402165338660
25981,1706708402165505376
25982,1706708402165671251
25983,1706708402165838408
25984,1706708402166002869
25985,1706708402166167470
25986,1706708402166335801
25987,1706708402166494130
25988,1706708402166660671
25989,1706708402166828301
25990,1706708402166994475
25991,1706708402167163390
25992,1706708402167329512
25993,1706708402167497335
25994,1706708402167664400
25995,1706708402167833360
25996,1706708402168001568
25997,1706708402168170055
25998,1706708402168339110
25999,1706708402168507896
26000,1706708402168673644
26001,1706708402168857813
26002,1706708402169043782
26003,1706708402169225862
26004,1706708402169407949
26005,1706708402169588516
26006,1706708402169767078
26007,1706708402169947359
26008,1706708402170122994
26009,1706708402170305467
26010,1706708402170491662
26011,1706708402170662476
26012,1706708402170845134
26013,1706708402171027265
26014,1706708402171209025
26015,1706708402171388090
26016,1706708402171557173
26017,1706708402171725343
26018,1706708402171894756
26019,1706708402172070572
26020,1706708402172254720
26021,1706708402172440957
26022,1706708402172623241
26023,1706708402172800223
26024,1706708402173003513
26025,1706708402173215789
26026,1706708402173410179
26027,1706708402173605440
26028,1706708402173807157
26029,1706708402173987227
26030,1706708402174168735
26031,1706708402174353000
26032,1706708402174537074
26033,1706708402174719642
26034,1706708402174901232
26035,1706708402175082984
26036,1706708402175264322
26037,1706708402175440664
26038,1706708402175605967
26039,1706708402175768273
26040,1706708402175937879
26041,1706708402176115258
26042,1706708402176284589
26043,1706708402176465810
26044,1706708402176646783
26045,1706708402176822742
26046,1706708402177057903
26047,1706708402177272623
26048,1706708402177500357
26049,1706708402177684877
26050,1706708402177868589
26051,1706708402178041705
26052,1706708402178222794
26053,1706708402178405379
26054,1706708402178587537
26055,1706708402178771801
26056,1706708402178977117
26057,1706708402179143258
26058,1706708402179323641
26059,1706708402179499848
26060,1706708402179665146
26061,1706708402179830186
26062,1706708402179991621
26063,1706708402180163693
26064,1706708402180344190
26065,1706708402180521406
26066,1706708402180696403
26067,1706708402180868495
26068,1706708402181034965
26069,1706708402181169777
26070,1706708402181282585
26071,1706708402181390822
26072,1706708402181498517
26073,1706708402181590412
26074,1706708402181712790
26075,1706708402181875968
26076,1706708402182020606
26077,1706708402182191559
26078,1706708402182337930
26079,1706708402182488594
26080,1706708402182636118
26081,1706708402182786086
26082,1706708402182935225
26083,1706708402183081874
26084,1706708402183228332
26085,1706708402183375072
26086,1706708402183522330
26087,1706708402183668716
26088,1706708402183816570
26089,1706708402183965350
26090,1706708402184111336
26091,1706708402184258792
26092,1706708402184404871
26093,1706708402184551994
26094,1706708402184697531
26095,1706708402184844068
26096,1706708402185025047
26097,1706708402185111596
26098,1706708402185222875
26099,1706708402185306069
26100,1706708402185417421
26101,1706708402185503134
26102,1706708402185611293
26103,1706708402185701775
26104,1706708402185804541
26105,1706708402185893540
26106,1706708402185996279
26107,1706708402186090676
26108,1706708402186191431
26109,1706708402186286239
26110,1706708402186396691
26111,1706708402186479870
26112,1706708402186604748
26113,1706708402186680371
26114,1706708402186789881
26115,1706708402186871632
26116,1706708402186977458
26117,1706708402187059222
26118,1706708402187163425
26119,1706708402187250855
26120,1706708402187350948
26121,1706708402187435182
26122,1706708402187538634
26123,1706708402187621204
26124,1706708402187723827
26125,1706708402187808609
26126,1706708402187909462
26127,1706708402188018026
26128,1706708402188113009
26129,1706708402188218587
26130,1706708402188304051
26131,1706708402188414455
26132,1706708402188499868
26133,1706708402188601755
26134,1706708402188684410
26135,1706708402188786571
26136,1706708402188871708
26137,1706708402188982096
26138,1706708402189078250
26139,1706708402189171968
26140,1706708402189275792
26141,1706708402189359178
26142,1706708402189468659
26143,1706708402189547299
26144,1706708402189654829
26145,1706708402189739876
26146,1706708402189841777
26147,1706708402189925447
26148,1706708402190028170
26149,1706708402190112387
26150,1706708402190212230
26151,1706708402190294911
26152,1706708402190395266
26153,1706708402190478476
26154,1706708402190578897
26155,1706708402190690464
26156,1706708402190783121
26157,1706708402190888354
26158,1706708402190969225
26159,1706708402191078782
26160,1706708402191161267
26161,1706708402191264610
26162,1706708402191349474
26163,1706708402191449562
26164,1706708402191533433
26165,1706708402191634453
26166,1706708402191717822
26167,1706708402191819098
26168,1706708402191901472
26169,1706708402192003251
26170,1706708402192087777
26171,1706708402192187756
26172,1706708402192270330
26173,1706708402192371238
26174,1706708402192455292
26175,1706708402192555237
26176,1706708402192638546
26177,1706708402192745270
26178,1706708402192831690
26179,1706708402192944344
26180,1706708402193030860
26181,1706708402193133788
26182,1706708402193217101
26183,1706708402193319711
26184,1706708402193429014
26185,1706708402193522893
26186,1706708402193628233
26187,1706708402193709635
26188,1706708402193819442
26189,1706708402193907194
26190,1706708402194007143
26191,1706708402194093463
26192,1706708402194194136
26193,1706708402194279714
26194,1706708402194380027
26195,1706708402194463889
26196,1706708402194566688
26197,1706708402194652849
26198,1706708402194753124
26199,1706708402194836178
26200,1706708402194937307
26201,1706708402195020278
26202,1706708402195126183
26203,1706708402195227153
26204,1706708402195323705
26205,1706708402195421550
26206,1706708402195510412
26207,1706708402195615513
26208,1706708402195730587
26209,1706708402195813535
26210,1706708402195922129
26211,1706708402196004607
26212,1706708402196108921
26213,1706708402196193504
26214,1706708402196294769
26215,1706708402196401652
26216,1706708402196497728
26217,1706708402196600896
26218,1706708402196686562
26219,1706708402196796309
26220,1706708402196879743
26221,1706708402196995096
26222,1706708402197080268
26223,1706708402197182104
26224,1706708402197265864
26225,1706708402197366836
26226,1706708402197452499
26227,1706708402197552723
26228,1706708402197637307
26229,1706708402197757364
26230,1706708402197875774
26231,1706708402197966660
26232,1706708402198072870
26233,1706708402198155301
26234,1706708402198263097
26235,1706708402198349428
26236,1706708402198449120
26237,1706708402198532954
26238,1706708402198633232
26239,1706708402198717508
26240,1706708402198817804
26241,1706708402198903274
26242,1706708402199002353
26243,1706708402199085665
26244,1706708402199186152
26245,1706708402199268419
26246,1706708402199369219
26247,1706708402199452274
26248,1706708402199551958
26249,1706708402199636002
26250,1706708402199736767
26251,1706708402199819588
26252,1706708402199920743
26253,1706708402200004271
26254,1706708402200104920
26255,1706708402200188663
26256,1706708402200290156
26257,1706708402200375911
26258,1706708402200476785
26259,1706708402200560105
26260,1706708402200660866
26261,1706708402200741573
26262,1706708402200844212
26263,1706708402200938936
26264,1706708402201040533
26265,1706708402201118948
26266,1706708402201224218
26267,1706708402201314966
26268,1706708402201414155
26269,1706708402201499278
26270,1706708402201599709
26271,1706708402201685472
26272,1706708402201786057
26273,1706708402201870634
26274,1706708402201970354
26275,1706708402202052735
26276,1706708402202154368
26277,1706708402202238992
26278,1706708402202339134
26279,1706708402202425309
26280,1706708402202525137
26281,1706708402202607480
26282,1706708402202709929
26283,1706708402202793720
26284,1706708402202895367
26285,1706708402202978859
26286,1706708402203079418
26287,1706708402203162327
26288,1706708402203263381
26289,1706708402203346781
26290,1706708402203447695
26291,1706708402203529937
26292,1706708402203631804
26293,1706708402203714088
26294,1706708402203816321
26295,1706708402203901023
26296,1706708402204000618
26297,1706708402204083839
26298,1706708402204185006
26299,1706708402204270193
26300,1706708402204370938
26301,1706708402204475318
26302,1706708402204569949
26303,1706708402204674007
26304,1706708402204757889
26305,1706708402204867976
26306,1706708402204978720
26307,1706708402205080680
26308,1706708402205181415
26309,1706708402205269589
26310,1706708402205377767
26311,1706708402205457873
26312,1706708402205572638
26313,1706708402205658470
26314,1706708402205759034
26315,1706708402205844260
26316,1706708402205945354
26317,1706708402206029556
26318,1706708402206130324
26319,1706708402206214140
26320,1706708402206314984
26321,1706708402206398436
26322,1706708402206499827
26323,1706708402206582961
26324,1706708402206683686
26325,1706708402206767333
26326,1706708402206867036
26327,1706708402206950171
26328,1706708402207050839
26329,1706708402207134723
26330,1706708402207235253
26331,1706708402207319081
26332,1706708402207419281
26333,1706708402207504014
26334,1706708402207604982
26335,1706708402207688854
26336,1706708402207789692
26337,1706708402207873615
26338,1706708402207975305
26339,1706708402208082080
26340,1706708402208177228
26341,1706708402208278642
26342,1706708402208364833
26343,1706708402208473455
26344,1706708402208557951
26345,1706708402208661759
26346,1706708402208749864
26347,1706708402208848192
26348,1706708402208942194
26349,1706708402209042579
26350,1706708402209125899
26351,1706708402209228950
26352,1706708402209311164
26353,1706708402209417761
26354,1706708402209502102
26355,1706708402209604026
26356,1706708402209686959
26357,1706708402209789650
26358,1706708402209874787
26359,1706708402209976557
26360,1706708402210080964
26361,1706708402210177384
26362,1706708402210284219
26363,1706708402210367073
26364,1706708402210476278
26365,1706708402210559834
26366,1706708402210663953
26367,1706708402210747728
26368,1706708402210848702
26369,1706708402210933724
26370,1706708402211036968
26371,1706708402211120915
26372,1706708402211221382
26373,1706708402211306245
26374,1706708402211405929
